"Identifier","IsDeleted","EssayAnswerID","MatchingAnswerID","MultipleAnswerAnswerID","MultipleChoiceAnswerID","TrueOrFalseAnswerID","ExamTakenID","QuestionID","Grade","Answer","IsCorrect","AuditCreatedDate","AuditLastUpdatedDate"
"TRUEFALSE","False",,,,,"3146","59493","3349",,"1","1","24/06/2021 12:08:05","24/06/2021 12:08:05"
"TRUEFALSE","False",,,,,"3147","59493","3354",,"1","0","24/06/2021 12:17:19","24/06/2021 12:17:19"
"TRUEFALSE","False",,,,,"3148","59493","3355",,"1","1","24/06/2021 12:18:10","24/06/2021 12:18:10"
"TRUEFALSE","False",,,,,"3149","59493","3356",,"0","1","24/06/2021 12:18:40","24/06/2021 12:18:40"
"TRUEFALSE","False",,,,,"3150","59493","3357",,"1","0","24/06/2021 12:19:13","24/06/2021 12:19:13"
"TRUEFALSE","False",,,,,"3151","59496","3334",,"0","1","24/06/2021 13:59:46","24/06/2021 13:59:46"
"TRUEFALSE","False",,,,,"3152","59496","3335",,"1","1","24/06/2021 13:59:58","24/06/2021 13:59:58"
"TRUEFALSE","False",,,,,"3153","59496","3336",,"0","1","24/06/2021 14:00:09","24/06/2021 14:00:09"
"TRUEFALSE","False",,,,,"3154","59496","3337",,"0","0","24/06/2021 14:00:19","24/06/2021 14:00:19"
"TRUEFALSE","False",,,,,"3155","59496","3338",,"1","0","24/06/2021 14:00:30","24/06/2021 14:00:30"
"TRUEFALSE","False",,,,,"3156","59496","3339",,"0","1","24/06/2021 14:00:39","24/06/2021 14:00:39"
"TRUEFALSE","False",,,,,"3157","59496","3340",,"1","1","24/06/2021 14:00:46","24/06/2021 14:00:46"
"TRUEFALSE","False",,,,,"3158","59496","3341",,"0","1","24/06/2021 14:00:51","24/06/2021 14:00:51"
"TRUEFALSE","False",,,,,"3159","59496","3342",,"0","1","24/06/2021 14:00:56","24/06/2021 14:00:56"
"TRUEFALSE","False",,,,,"3160","59496","3343",,"1","1","24/06/2021 14:01:03","24/06/2021 14:01:03"
"TRUEFALSE","False",,,,,"3161","59496","3344",,"0","1","24/06/2021 14:01:23","24/06/2021 14:01:23"
"TRUEFALSE","False",,,,,"3162","59496","3345",,"1","1","24/06/2021 14:01:34","24/06/2021 14:01:34"
"TRUEFALSE","False",,,,,"3163","59496","3346",,"0","1","24/06/2021 14:01:46","24/06/2021 14:01:46"
"TRUEFALSE","False",,,,,"3164","59496","3347",,"1","1","24/06/2021 14:01:51","24/06/2021 14:01:51"
"TRUEFALSE","False",,,,,"3165","59496","3348",,"1","1","24/06/2021 14:01:57","24/06/2021 14:01:57"
"TRUEFALSE","False",,,,,"3166","59496","3349",,"1","1","24/06/2021 14:02:04","24/06/2021 14:02:04"
"TRUEFALSE","False",,,,,"3167","59496","3354",,"0","1","24/06/2021 14:03:04","24/06/2021 14:03:04"
"TRUEFALSE","False",,,,,"3168","59496","3355",,"1","1","24/06/2021 14:03:26","24/06/2021 14:03:26"
"TRUEFALSE","False",,,,,"3169","59496","3356",,"0","1","24/06/2021 14:03:31","24/06/2021 14:03:31"
"TRUEFALSE","False",,,,,"3170","59496","3357",,"0","1","24/06/2021 14:03:34","24/06/2021 14:03:34"
"TRUEFALSE","False",,,,,"3232","78376","3334",,"1","0","11/09/2021 14:06:19","11/09/2021 14:06:19"
"TRUEFALSE","False",,,,,"3233","78376","3340",,"1","1","11/09/2021 14:14:22","11/09/2021 14:14:22"
"TRUEFALSE","False",,,,,"3234","78376","3348",,"1","1","11/09/2021 14:17:38","11/09/2021 14:17:38"
"TRUEFALSE","False",,,,,"3235","78376","3347",,"1","1","11/09/2021 14:17:48","11/09/2021 14:17:48"
"TRUEFALSE","False",,,,,"3236","78376","3349",,"0","0","11/09/2021 14:19:02","11/09/2021 14:19:02"
"TRUEFALSE","False",,,,,"3237","78376","3354",,"1","0","11/09/2021 14:23:05","11/09/2021 14:23:05"
"TRUEFALSE","False",,,,,"3238","78376","3357",,"1","0","11/09/2021 14:25:43","11/09/2021 14:25:43"
"TRUEFALSE","False",,,,,"3239","78378","3334",,"1","0","11/09/2021 16:20:05","11/09/2021 16:20:09"
"TRUEFALSE","False",,,,,"3240","78378","3335",,"0","0","11/09/2021 16:21:37","11/09/2021 16:21:42"
"TRUEFALSE","False",,,,,"3241","78377","3335",,"0","0","11/09/2021 16:22:40","11/09/2021 16:22:40"
"TRUEFALSE","False",,,,,"3242","78377","3336",,"0","1","11/09/2021 16:23:31","11/09/2021 16:23:31"
"TRUEFALSE","False",,,,,"3243","78378","3338",,"1","0","11/09/2021 16:26:03","11/09/2021 16:26:03"
"TRUEFALSE","False",,,,,"3244","78377","3338",,"1","0","11/09/2021 16:26:07","11/09/2021 16:26:07"
"TRUEFALSE","False",,,,,"3245","78378","3339",,"0","1","11/09/2021 16:26:31","11/09/2021 16:26:31"
"TRUEFALSE","False",,,,,"3246","78377","3339",,"0","1","11/09/2021 16:26:32","11/09/2021 16:26:32"
"TRUEFALSE","False",,,,,"3247","78378","3342",,"0","1","11/09/2021 16:27:26","11/09/2021 16:27:26"
"TRUEFALSE","False",,,,,"3248","78377","3342",,"0","1","11/09/2021 16:27:28","11/09/2021 16:27:28"
"TRUEFALSE","False",,,,,"3249","78378","3345",,"1","1","11/09/2021 16:29:41","11/09/2021 16:29:41"
"TRUEFALSE","False",,,,,"3250","78377","3344",,"0","1","11/09/2021 16:31:07","11/09/2021 16:31:07"
"TRUEFALSE","False",,,,,"3251","78377","3346",,"0","1","11/09/2021 16:32:06","11/09/2021 16:32:06"
"TRUEFALSE","False",,,,,"3252","78377","3347",,"1","1","11/09/2021 16:32:17","11/09/2021 16:32:17"
"TRUEFALSE","False",,,,,"3253","78378","3348",,"1","1","11/09/2021 16:32:41","11/09/2021 16:32:41"
"TRUEFALSE","False",,,,,"3254","78377","3349",,"1","1","11/09/2021 16:33:29","11/09/2021 16:33:29"
"TRUEFALSE","False",,,,,"3255","78379","3334",,"0","1","11/09/2021 16:36:21","11/09/2021 16:36:21"
"TRUEFALSE","False",,,,,"3256","78379","3335",,"1","1","11/09/2021 16:42:49","11/09/2021 16:42:49"
"TRUEFALSE","False",,,,,"3257","78378","3354",,"0","1","11/09/2021 16:43:09","11/09/2021 16:43:09"
"TRUEFALSE","False",,,,,"3258","78377","3354",,"0","1","11/09/2021 16:43:56","11/09/2021 16:43:56"
"TRUEFALSE","False",,,,,"3259","78378","3355",,"1","1","11/09/2021 16:44:01","11/09/2021 16:45:41"
"TRUEFALSE","False",,,,,"3260","78379","3337",,"1","1","11/09/2021 16:44:59","11/09/2021 16:44:59"
"TRUEFALSE","False",,,,,"3261","78377","3355",,"1","1","11/09/2021 16:45:39","11/09/2021 16:45:39"
"TRUEFALSE","False",,,,,"3262","78379","3342",,"0","1","11/09/2021 16:50:55","11/09/2021 16:50:55"
"TRUEFALSE","False",,,,,"3263","78379","3343",,"1","1","11/09/2021 16:51:38","11/09/2021 16:51:38"
"TRUEFALSE","False",,,,,"3264","78379","3344",,"1","0","11/09/2021 16:51:47","11/09/2021 16:51:47"
"TRUEFALSE","False",,,,,"3265","78379","3345",,"1","1","11/09/2021 16:52:37","11/09/2021 16:52:37"
"TRUEFALSE","False",,,,,"3266","78379","3346",,"0","1","11/09/2021 16:52:49","11/09/2021 16:52:49"
"TRUEFALSE","False",,,,,"3267","78379","3354",,"1","0","11/09/2021 17:06:31","11/09/2021 17:06:31"
"TRUEFALSE","False",,,,,"3268","78379","3355",,"1","1","11/09/2021 17:06:42","11/09/2021 17:06:42"
"TRUEFALSE","False",,,,,"3269","78379","3356",,"0","1","11/09/2021 17:08:22","11/09/2021 17:08:22"
"TRUEFALSE","False",,,,,"3270","78379","3357",,"1","0","11/09/2021 17:08:35","11/09/2021 17:08:35"
"TRUEFALSE","False",,,,,"3271","78479","3335",,"0","0","11/09/2021 18:17:21","11/09/2021 18:17:21"
"TRUEFALSE","False",,,,,"3272","78479","3338",,"1","0","11/09/2021 18:18:36","11/09/2021 18:18:36"
"TRUEFALSE","False",,,,,"3273","78479","3340",,"1","1","11/09/2021 18:19:09","11/09/2021 18:19:09"
"TRUEFALSE","False",,,,,"3274","78479","3341",,"0","1","11/09/2021 18:19:17","11/09/2021 18:19:17"
"TRUEFALSE","False",,,,,"3275","78479","3342",,"0","1","11/09/2021 18:19:27","11/09/2021 18:19:27"
"TRUEFALSE","False",,,,,"3276","78479","3343",,"1","1","11/09/2021 18:19:34","11/09/2021 18:19:34"
"TRUEFALSE","False",,,,,"3277","78479","3344",,"0","1","11/09/2021 18:19:39","11/09/2021 18:19:39"
"TRUEFALSE","False",,,,,"3278","78479","3345",,"1","1","11/09/2021 18:19:49","11/09/2021 18:19:49"
"TRUEFALSE","False",,,,,"3279","78479","3347",,"1","1","11/09/2021 18:20:06","11/09/2021 18:20:06"
"TRUEFALSE","False",,,,,"3280","78479","3348",,"1","1","11/09/2021 18:20:12","11/09/2021 18:20:12"
"TRUEFALSE","False",,,,,"3281","78479","3349",,"0","0","11/09/2021 18:20:31","11/09/2021 18:20:31"
"TRUEFALSE","False",,,,,"3282","78479","3355",,"1","1","11/09/2021 18:22:22","11/09/2021 18:22:22"
"TRUEFALSE","False",,,,,"3283","78380","3337",,"1","1","11/09/2021 18:42:25","11/09/2021 18:42:25"
"TRUEFALSE","False",,,,,"3284","78380","3341",,"0","1","11/09/2021 18:52:18","11/09/2021 18:52:18"
"TRUEFALSE","False",,,,,"3285","78380","3343",,"1","1","11/09/2021 18:54:16","11/09/2021 18:54:16"
"TRUEFALSE","False",,,,,"3286","78380","3345",,"0","0","11/09/2021 18:55:13","11/09/2021 18:55:13"
"TRUEFALSE","False",,,,,"3287","78380","3346",,"0","1","11/09/2021 18:56:47","11/09/2021 18:56:47"
"TRUEFALSE","False",,,,,"3288","78380","3354",,"0","1","11/09/2021 19:33:17","11/09/2021 19:33:17"
"TRUEFALSE","False",,,,,"3289","78380","3355",,"0","0","11/09/2021 19:36:02","11/09/2021 19:36:02"
"TRUEFALSE","False",,,,,"3290","78481","3334",,"0","1","11/09/2021 22:47:47","11/09/2021 22:47:47"
"TRUEFALSE","False",,,,,"3291","78481","3338",,"1","0","11/09/2021 22:49:00","11/09/2021 22:49:00"
"TRUEFALSE","False",,,,,"3292","78481","3340",,"0","0","11/09/2021 22:50:41","11/09/2021 22:50:41"
"TRUEFALSE","False",,,,,"3293","78481","3343",,"1","1","11/09/2021 22:53:44","11/09/2021 22:53:44"
"TRUEFALSE","False",,,,,"3294","78481","3346",,"0","1","11/09/2021 22:55:41","11/09/2021 22:55:41"
"TRUEFALSE","False",,,,,"3295","78481","3347",,"1","1","11/09/2021 22:55:49","11/09/2021 22:55:49"
"TRUEFALSE","False",,,,,"3296","78481","3349",,"0","0","11/09/2021 22:56:54","11/09/2021 22:56:54"
"TRUEFALSE","False",,,,,"3297","78481","3357",,"0","1","11/09/2021 23:03:06","11/09/2021 23:03:06"
"TRUEFALSE","False",,,,,"3333","78376","3335",,"0","0","11/09/2021 14:09:55","11/09/2021 14:09:55"
"TRUEFALSE","False",,,,,"3334","78376","3336",,"0","1","11/09/2021 14:11:10","11/09/2021 14:11:10"
"TRUEFALSE","False",,,,,"3335","78376","3337",,"0","0","11/09/2021 14:12:20","11/09/2021 14:12:20"
"TRUEFALSE","False",,,,,"3336","78376","3339",,"1","0","11/09/2021 14:13:28","11/09/2021 14:13:28"
"TRUEFALSE","False",,,,,"3337","78376","3338",,"1","0","11/09/2021 14:13:44","11/09/2021 14:13:44"
"TRUEFALSE","False",,,,,"3338","78376","3341",,"0","1","11/09/2021 14:14:52","11/09/2021 14:14:52"
"TRUEFALSE","False",,,,,"3339","78376","3342",,"0","1","11/09/2021 14:15:30","11/09/2021 14:15:30"
"TRUEFALSE","False",,,,,"3340","78376","3343",,"1","1","11/09/2021 14:15:47","11/09/2021 14:15:47"
"TRUEFALSE","False",,,,,"3341","78376","3345",,"1","1","11/09/2021 14:15:59","11/09/2021 14:15:59"
"TRUEFALSE","False",,,,,"3342","78376","3344",,"0","1","11/09/2021 14:16:46","11/09/2021 14:16:46"
"TRUEFALSE","False",,,,,"3343","78376","3346",,"0","1","11/09/2021 14:17:08","11/09/2021 14:17:08"
"TRUEFALSE","False",,,,,"3344","78376","3355",,"1","1","11/09/2021 14:24:48","11/09/2021 14:24:48"
"TRUEFALSE","False",,,,,"3345","78376","3356",,"0","1","11/09/2021 14:25:58","11/09/2021 14:25:58"
"TRUEFALSE","False",,,,,"3346","78377","3334",,"1","0","11/09/2021 16:20:46","11/09/2021 16:20:46"
"TRUEFALSE","False",,,,,"3347","78378","3336",,"0","1","11/09/2021 16:24:06","11/09/2021 16:24:06"
"TRUEFALSE","False",,,,,"3348","78378","3337",,"1","1","11/09/2021 16:24:27","11/09/2021 16:24:27"
"TRUEFALSE","False",,,,,"3349","78377","3337",,"1","1","11/09/2021 16:24:34","11/09/2021 16:24:34"
"TRUEFALSE","False",,,,,"3350","78378","3340",,"1","1","11/09/2021 16:26:44","11/09/2021 16:26:44"
"TRUEFALSE","False",,,,,"3351","78377","3340",,"1","1","11/09/2021 16:26:53","11/09/2021 16:26:53"
"TRUEFALSE","False",,,,,"3352","78377","3341",,"0","1","11/09/2021 16:27:03","11/09/2021 16:27:03"
"TRUEFALSE","False",,,,,"3353","78378","3341",,"0","1","11/09/2021 16:27:18","11/09/2021 16:27:18"
"TRUEFALSE","False",,,,,"3354","78378","3343",,"1","1","11/09/2021 16:27:41","11/09/2021 16:27:41"
"TRUEFALSE","False",,,,,"3355","78378","3344",,"1","0","11/09/2021 16:29:22","11/09/2021 16:29:22"
"TRUEFALSE","False",,,,,"3356","78377","3343",,"0","0","11/09/2021 16:31:02","11/09/2021 16:31:02"
"TRUEFALSE","False",,,,,"3357","78378","3346",,"0","1","11/09/2021 16:31:41","11/09/2021 16:31:41"
"TRUEFALSE","False",,,,,"3358","78377","3345",,"1","1","11/09/2021 16:31:58","11/09/2021 16:31:58"
"TRUEFALSE","False",,,,,"3359","78378","3347",,"1","1","11/09/2021 16:32:19","11/09/2021 16:32:19"
"TRUEFALSE","False",,,,,"3360","78377","3348",,"1","1","11/09/2021 16:32:44","11/09/2021 16:32:44"
"TRUEFALSE","False",,,,,"3361","78378","3349",,"1","1","11/09/2021 16:33:54","11/09/2021 16:33:54"
"TRUEFALSE","False",,,,,"3362","78379","3336",,"0","1","11/09/2021 16:43:10","11/09/2021 16:43:10"
"TRUEFALSE","False",,,,,"3363","78378","3356",,"0","1","11/09/2021 16:45:57","11/09/2021 16:45:57"
"TRUEFALSE","False",,,,,"3364","78377","3356",,"0","1","11/09/2021 16:45:59","11/09/2021 16:45:59"
"TRUEFALSE","False",,,,,"3365","78378","3357",,"0","1","11/09/2021 16:46:05","11/09/2021 16:46:21"
"TRUEFALSE","False",,,,,"3366","78377","3357",,"0","1","11/09/2021 16:47:51","11/09/2021 16:47:51"
"TRUEFALSE","False",,,,,"3367","78379","3338",,"0","1","11/09/2021 16:48:28","11/09/2021 16:48:55"
"TRUEFALSE","False",,,,,"3368","78379","3339",,"0","1","11/09/2021 16:48:59","11/09/2021 16:48:59"
"TRUEFALSE","False",,,,,"3369","78379","3340",,"1","1","11/09/2021 16:50:28","11/09/2021 16:50:28"
"TRUEFALSE","False",,,,,"3370","78379","3341",,"0","1","11/09/2021 16:50:39","11/09/2021 16:50:39"
"TRUEFALSE","False",,,,,"3371","78379","3347",,"1","1","11/09/2021 16:53:07","11/09/2021 16:53:07"
"TRUEFALSE","False",,,,,"3372","78379","3348",,"1","1","11/09/2021 16:53:19","11/09/2021 16:53:19"
"TRUEFALSE","False",,,,,"3373","78379","3349",,"0","0","11/09/2021 16:53:49","11/09/2021 16:53:49"
"TRUEFALSE","False",,,,,"3374","78479","3334",,"1","0","11/09/2021 18:16:58","11/09/2021 18:16:58"
"TRUEFALSE","False",,,,,"3375","78479","3336",,"0","1","11/09/2021 18:18:01","11/09/2021 18:18:01"
"TRUEFALSE","False",,,,,"3376","78479","3337",,"0","0","11/09/2021 18:18:25","11/09/2021 18:18:25"
"TRUEFALSE","False",,,,,"3377","78479","3339",,"1","0","11/09/2021 18:18:53","11/09/2021 18:18:53"
"TRUEFALSE","False",,,,,"3378","78479","3346",,"0","1","11/09/2021 18:20:02","11/09/2021 18:20:02"
"TRUEFALSE","False",,,,,"3379","78479","3354",,"0","1","11/09/2021 18:22:15","11/09/2021 18:22:15"
"TRUEFALSE","False",,,,,"3380","78479","3356",,"0","1","11/09/2021 18:22:30","11/09/2021 18:22:30"
"TRUEFALSE","False",,,,,"3381","78479","3357",,"1","0","11/09/2021 18:22:39","11/09/2021 18:22:39"
"TRUEFALSE","False",,,,,"3382","78380","3334",,"0","1","11/09/2021 18:34:50","11/09/2021 18:34:50"
"TRUEFALSE","False",,,,,"3383","78380","3335",,"0","0","11/09/2021 18:38:12","11/09/2021 18:38:12"
"TRUEFALSE","False",,,,,"3384","78380","3336",,"1","0","11/09/2021 18:40:03","11/09/2021 18:40:34"
"TRUEFALSE","False",,,,,"3385","78380","3338",,"0","1","11/09/2021 18:44:13","11/09/2021 18:44:13"
"TRUEFALSE","False",,,,,"3386","78380","3339",,"0","1","11/09/2021 18:48:13","11/09/2021 18:51:42"
"TRUEFALSE","False",,,,,"3387","78380","3340",,"1","1","11/09/2021 18:49:02","11/09/2021 18:49:02"
"TRUEFALSE","False",,,,,"3388","78380","3342",,"0","1","11/09/2021 18:53:59","11/09/2021 18:53:59"
"TRUEFALSE","False",,,,,"3389","78380","3344",,"0","1","11/09/2021 18:54:40","11/09/2021 18:54:40"
"TRUEFALSE","False",,,,,"3390","78380","3347",,"1","1","11/09/2021 18:58:22","11/09/2021 18:58:22"
"TRUEFALSE","False",,,,,"3391","78380","3348",,"1","1","11/09/2021 19:00:00","11/09/2021 19:00:00"
"TRUEFALSE","False",,,,,"3392","78380","3349",,"0","0","11/09/2021 19:08:01","11/09/2021 19:08:01"
"TRUEFALSE","False",,,,,"3393","78380","3356",,"0","1","11/09/2021 19:36:13","11/09/2021 19:36:24"
"TRUEFALSE","False",,,,,"3394","78380","3357",,"0","1","11/09/2021 19:36:42","11/09/2021 19:36:42"
"TRUEFALSE","False",,,,,"3395","78481","3335",,"1","1","11/09/2021 22:47:59","11/09/2021 22:47:59"
"TRUEFALSE","False",,,,,"3396","78481","3336",,"0","1","11/09/2021 22:48:38","11/09/2021 22:48:38"
"TRUEFALSE","False",,,,,"3397","78481","3337",,"1","1","11/09/2021 22:48:46","11/09/2021 22:48:46"
"TRUEFALSE","False",,,,,"3398","78481","3339",,"1","0","11/09/2021 22:49:18","11/09/2021 22:49:18"
"TRUEFALSE","False",,,,,"3399","78481","3341",,"0","1","11/09/2021 22:50:54","11/09/2021 22:50:54"
"TRUEFALSE","False",,,,,"3400","78481","3342",,"0","1","11/09/2021 22:53:34","11/09/2021 22:53:34"
"TRUEFALSE","False",,,,,"3401","78481","3344",,"0","1","11/09/2021 22:54:19","11/09/2021 22:54:19"
"TRUEFALSE","False",,,,,"3402","78481","3345",,"1","1","11/09/2021 22:54:26","11/09/2021 22:54:26"
"TRUEFALSE","False",,,,,"3403","78481","3348",,"1","1","11/09/2021 22:56:42","11/09/2021 22:56:42"
"TRUEFALSE","False",,,,,"3404","78481","3354",,"0","1","11/09/2021 23:02:12","11/09/2021 23:02:12"
"TRUEFALSE","False",,,,,"3405","78481","3355",,"1","1","11/09/2021 23:02:20","11/09/2021 23:02:20"
"TRUEFALSE","False",,,,,"3406","78481","3356",,"0","1","11/09/2021 23:02:37","11/09/2021 23:02:37"
"TRUEFALSE","False",,,,,"3434","78679","3334",,"0","1","12/09/2021 11:08:31","12/09/2021 11:08:31"
"TRUEFALSE","False",,,,,"3435","78679","3335",,"1","1","12/09/2021 11:09:26","12/09/2021 11:09:26"
"TRUEFALSE","False",,,,,"3436","78679","3336",,"0","1","12/09/2021 11:09:36","12/09/2021 11:09:36"
"TRUEFALSE","False",,,,,"3437","78679","3337",,"1","1","12/09/2021 11:09:46","12/09/2021 11:09:46"
"TRUEFALSE","False",,,,,"3438","78679","3338",,"0","1","12/09/2021 11:09:57","12/09/2021 11:09:57"
"TRUEFALSE","False",,,,,"3439","78679","3339",,"0","1","12/09/2021 11:10:07","12/09/2021 11:10:07"
"TRUEFALSE","False",,,,,"3440","78679","3342",,"0","1","12/09/2021 11:11:03","12/09/2021 11:11:03"
"TRUEFALSE","False",,,,,"3441","78679","3343",,"1","1","12/09/2021 11:11:14","12/09/2021 11:11:14"
"TRUEFALSE","False",,,,,"3442","78679","3346",,"0","1","12/09/2021 11:11:39","12/09/2021 11:11:39"
"TRUEFALSE","False",,,,,"3443","78679","3349",,"1","1","12/09/2021 11:12:07","12/09/2021 11:12:07"
"TRUEFALSE","False",,,,,"3444","78679","3354",,"0","1","12/09/2021 11:13:02","12/09/2021 11:13:02"
"TRUEFALSE","False",,,,,"3445","78679","3356",,"0","1","12/09/2021 11:13:16","12/09/2021 11:13:16"
"TRUEFALSE","False",,,,,"3446","78680","3336",,"0","1","12/09/2021 12:20:09","12/09/2021 12:20:09"
"TRUEFALSE","False",,,,,"3447","78680","3338",,"0","1","12/09/2021 12:21:00","12/09/2021 12:21:00"
"TRUEFALSE","False",,,,,"3448","78680","3339",,"0","1","12/09/2021 12:21:19","12/09/2021 12:21:19"
"TRUEFALSE","False",,,,,"3449","78680","3340",,"1","1","12/09/2021 12:21:41","12/09/2021 12:21:41"
"TRUEFALSE","False",,,,,"3450","78680","3341",,"0","1","12/09/2021 12:21:57","12/09/2021 12:21:57"
"TRUEFALSE","False",,,,,"3451","78680","3342",,"0","1","12/09/2021 12:22:11","12/09/2021 12:22:11"
"TRUEFALSE","False",,,,,"3452","78680","3343",,"1","1","12/09/2021 12:22:44","12/09/2021 12:22:44"
"TRUEFALSE","False",,,,,"3453","78680","3344",,"0","1","12/09/2021 12:22:57","12/09/2021 12:22:57"
"TRUEFALSE","False",,,,,"3454","78680","3345",,"1","1","12/09/2021 12:23:17","12/09/2021 12:23:17"
"TRUEFALSE","False",,,,,"3455","78680","3355",,"1","1","12/09/2021 12:26:49","12/09/2021 12:26:49"
"TRUEFALSE","False",,,,,"3456","78680","3356",,"0","1","12/09/2021 12:27:02","12/09/2021 12:27:02"
"TRUEFALSE","False",,,,,"3457","78683","3334",,"1","0","12/09/2021 17:06:08","12/09/2021 17:13:48"
"TRUEFALSE","False",,,,,"3458","78683","3336",,"1","0","12/09/2021 17:07:30","12/09/2021 17:22:57"
"TRUEFALSE","False",,,,,"3459","78683","3342",,"0","0","12/09/2021 17:29:20","12/09/2021 17:29:20"
"TRUEFALSE","False",,,,,"3460","78581","3335",,"1","1","12/09/2021 17:35:14","12/09/2021 17:35:14"
"TRUEFALSE","False",,,,,"3461","78581","3336",,"1","0","12/09/2021 17:35:22","12/09/2021 17:35:22"
"TRUEFALSE","False",,,,,"3462","78581","3339",,"0","1","12/09/2021 17:36:19","12/09/2021 17:36:19"
"TRUEFALSE","False",,,,,"3463","78581","3340",,"0","0","12/09/2021 17:36:32","12/09/2021 17:37:53"
"TRUEFALSE","False",,,,,"3464","78581","3341",,"0","1","12/09/2021 17:36:35","12/09/2021 17:36:35"
"TRUEFALSE","False",,,,,"3465","78581","3342",,"0","1","12/09/2021 17:36:42","12/09/2021 17:36:42"
"TRUEFALSE","False",,,,,"3466","78685","3334",,"0","1","12/09/2021 17:37:44","12/09/2021 17:37:44"
"TRUEFALSE","False",,,,,"3467","78581","3347",,"1","1","12/09/2021 17:38:52","12/09/2021 17:38:52"
"TRUEFALSE","False",,,,,"3468","78581","3349",,"1","1","12/09/2021 17:40:47","12/09/2021 17:40:47"
"TRUEFALSE","False",,,,,"3469","78685","3336",,"0","1","12/09/2021 17:40:58","12/09/2021 17:40:58"
"TRUEFALSE","False",,,,,"3470","78685","3339",,"0","1","12/09/2021 17:47:28","12/09/2021 17:47:28"
"TRUEFALSE","False",,,,,"3471","78581","3354",,"1","0","12/09/2021 17:48:02","12/09/2021 17:48:02"
"TRUEFALSE","False",,,,,"3472","78581","3356",,"0","1","12/09/2021 17:48:30","12/09/2021 17:48:30"
"TRUEFALSE","False",,,,,"3473","78580","3339",,"0","1","12/09/2021 17:49:47","12/09/2021 17:49:47"
"TRUEFALSE","False",,,,,"3474","78581","3357",,"0","1","12/09/2021 17:50:01","12/09/2021 17:50:01"
"TRUEFALSE","False",,,,,"3475","78685","3343",,"0","0","12/09/2021 17:50:12","12/09/2021 17:50:12"
"TRUEFALSE","False",,,,,"3476","78685","3345",,"1","1","12/09/2021 17:50:35","12/09/2021 17:50:35"
"TRUEFALSE","False",,,,,"3477","78685","3346",,"0","1","12/09/2021 17:51:05","12/09/2021 17:51:05"
"TRUEFALSE","False",,,,,"3478","78580","3341",,"0","1","12/09/2021 17:51:27","12/09/2021 17:51:27"
"TRUEFALSE","False",,,,,"3479","78684","3341",,"1","0","12/09/2021 17:51:28","12/09/2021 18:31:51"
"TRUEFALSE","False",,,,,"3480","78685","3348",,"1","1","12/09/2021 17:53:02","12/09/2021 17:53:02"
"TRUEFALSE","False",,,,,"3481","78580","3343",,"0","0","12/09/2021 17:53:16","12/09/2021 17:53:16"
"TRUEFALSE","False",,,,,"3482","78684","3343",,"0","0","12/09/2021 17:53:17","12/09/2021 17:53:17"
"TRUEFALSE","False",,,,,"3483","78685","3349",,"1","1","12/09/2021 17:53:43","12/09/2021 17:53:43"
"TRUEFALSE","False",,,,,"3484","78684","3344",,"0","1","12/09/2021 17:56:34","12/09/2021 17:56:34"
"TRUEFALSE","False",,,,,"3485","78685","3354",,"1","0","12/09/2021 18:04:44","12/09/2021 18:04:44"
"TRUEFALSE","False",,,,,"3486","78685","3355",,"1","1","12/09/2021 18:04:54","12/09/2021 18:04:54"
"TRUEFALSE","False",,,,,"3487","78685","3356",,"0","1","12/09/2021 18:05:06","12/09/2021 18:05:06"
"TRUEFALSE","False",,,,,"3488","78580","3345",,"1","1","12/09/2021 18:05:39","12/09/2021 18:05:49"
"TRUEFALSE","False",,,,,"3489","78684","3345",,"1","1","12/09/2021 18:05:39","12/09/2021 18:05:39"
"TRUEFALSE","False",,,,,"3490","78580","3346",,"0","1","12/09/2021 18:06:49","12/09/2021 18:06:49"
"TRUEFALSE","False",,,,,"3491","78580","3347",,"1","1","12/09/2021 18:07:04","12/09/2021 18:07:04"
"TRUEFALSE","False",,,,,"3492","78684","3347",,"1","1","12/09/2021 18:07:05","12/09/2021 18:07:05"
"TRUEFALSE","False",,,,,"3493","78684","3348",,"1","1","12/09/2021 18:07:23","12/09/2021 18:07:23"
"TRUEFALSE","False",,,,,"3494","78684","3349",,"1","1","12/09/2021 18:10:00","12/09/2021 18:10:00"
"TRUEFALSE","False",,,,,"3495","78580","3354",,"1","0","12/09/2021 18:23:23","12/09/2021 18:23:23"
"TRUEFALSE","False",,,,,"3496","78684","3354",,"1","0","12/09/2021 18:23:24","12/09/2021 18:23:24"
"TRUEFALSE","False",,,,,"3497","78580","3355",,"1","1","12/09/2021 18:23:56","12/09/2021 18:23:56"
"TRUEFALSE","False",,,,,"3498","78580","3357",,"0","1","12/09/2021 18:27:48","12/09/2021 18:27:48"
"TRUEFALSE","False",,,,,"3499","78686","3335",,"1","0","12/09/2021 19:04:10","12/09/2021 19:04:10"
"TRUEFALSE","False",,,,,"3500","78686","3337",,"1","0","12/09/2021 19:04:26","12/09/2021 19:04:26"
"TRUEFALSE","False",,,,,"3501","78686","3339",,"0","0","12/09/2021 19:04:44","12/09/2021 19:04:44"
"TRUEFALSE","False",,,,,"3502","78686","3341",,"0","0","12/09/2021 19:04:54","12/09/2021 19:04:54"
"TRUEFALSE","False",,,,,"3503","78686","3342",,"0","0","12/09/2021 19:05:04","12/09/2021 19:05:04"
